gene,273614N_0.25CDS40,378604X_0.25CDS40,BC187_0.25CDS40,DBVPG1106_0.25CDS40,DBVPG1373_0.25CDS40,DBVPG6765_0.25CDS40,L_1374_0.25CDS40,NCYC361_0.25CDS40,SK1_0.25CDS40,UWOPS05_217_3_0.25CDS40,UWOPS05_227_2_0.25CDS40,UWOPS83_787_3_0.25CDS40,UWOPS87_2421_0.25CDS40,Y12_0.25CDS40,Y55_0.25CDS40,YJM975_0.25CDS40,YJM978_0.25CDS40,YJM981_0.25CDS40,YPS128_0.25CDS40,YPS606_0.25CDS40,YS2_0.25CDS40,YS9_0.25CDS40
YBR085C-A,-1036.0,-1283.0,-1036.0,-1036.0,-1036.0,-1036.0,-1036.0,-1036.0,-1283.0,-1283.0,-1283.0,-982.3333333333335,-1036.0,-1283.0,-1036.0,-1036.0,-1036.0,-1036.0,-1283.0,-1283.0,-1036.0,-1036.0
YBR086C,-1278.3659420289855,-974.5,-969.5,-969.5,-969.5,-1278.3659420289855,-1278.3659420289855,-969.5,-1278.3659420289855,-1004.9483197961456,-1004.9483197961456,-1278.3659420289855,-969.5,-983.6304347826087,-1278.3659420289855,-969.5,-969.5,-969.5,-969.5,-969.5,-969.5,-969.5
YBR087W,-1667.0833333333335,-1802.5,-1667.0833333333335,-1667.0833333333335,-1667.0833333333335,-1667.0833333333335,-1667.0833333333335,-1667.0833333333335,-1482.0238095238094,-1482.0238095238094,-1482.0238095238094,-1482.0238095238094,-1667.0833333333335,-1802.5,-1667.0833333333335,-1667.0833333333335,-1667.0833333333335,-1667.0833333333335,-1482.0238095238094,-1482.0238095238094,-1667.0833333333335,-1727.571428571429
YBR093C,-1230.5892857142858,-1538.2142857142858,-1230.5892857142858,-1230.5892857142858,-1230.5892857142858,-1230.5892857142858,-1230.5892857142858,-1230.5892857142858,-1230.5892857142858,-1538.2142857142858,-1538.2142857142858,-1538.2142857142858,-1230.5892857142858,-1538.2142857142858,-1230.5892857142858,-1230.5892857142858,-266.4444444444444,-1230.5892857142858,-1538.2142857142858,-1538.2142857142858,-1230.5892857142858,-1538.2142857142858
YBR096W,-788.6894736842106,-788.6894736842106,-788.6894736842106,-788.6894736842106,-788.6894736842106,-788.6894736842106,-788.6894736842106,-788.6894736842106,-970.2894736842104,-788.6894736842106,-788.6894736842106,-970.2894736842104,-788.6894736842106,-788.6894736842106,-970.2894736842104,-788.6894736842106,-788.6894736842106,-788.6894736842106,-970.2894736842104,-970.2894736842104,-788.6894736842106,-788.6894736842106
YBR106W,-904.4235507246376,-1216.0485507246374,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-844.5083333333333,-413.7666666666667,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-904.4235507246376,-862.1626811594203
YBR109C,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1993.391304347826,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-2372.825,-1817.0173611111115,-1993.391304347826,-1817.0173611111115,-1250.75,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115,-1817.0173611111115
YBR115C,-1633.3913308913309,-1633.3913308913309,-1633.3913308913309,-1633.3913308913309,-1633.3913308913309,-1633.3913308913309,-1633.3913308913309,-1633.3913308913309,-1699.6444444444446,-1633.3913308913309,-1633.3913308913309,-1231.4737179487179,-1633.3913308913309,-1633.3913308913309,-1699.6444444444446,-1633.3913308913309,-1850.752525252525,-1633.3913308913309,-2312.395424836601,-2312.395424836601,-1633.3913308913309,-1633.3913308913309
YBR120C,-794.6363636363636,-794.6363636363636,-794.6363636363636,-794.6363636363636,-794.6363636363636,-1145.1692307692308,-794.6363636363636,-794.6363636363636,-794.6363636363636,-794.6363636363636,-794.6363636363636,-1352.6666666666665,-1352.6666666666665,-794.6363636363636,-794.6363636363636,-794.6363636363636,-1145.1692307692308,-794.6363636363636,-794.6363636363636,-794.6363636363636,-794.6363636363636,-794.6363636363636
YBR121C,-632.5454545454545,-777.9375,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545,-1583.5714285714284,-581.304347826087,-581.304347826087,-1004.5,-632.5454545454545,-777.9375,-1583.5714285714284,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545,-632.5454545454545
YBR122C,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-633.375,-633.375,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335,-1378.3333333333335
YBR126C,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1891.9,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1891.9,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2,-1108.2
YBR127C,-1168.7866666666666,-2258.2166666666667,-1168.7866666666666,-1168.7866666666666,-1168.7866666666666,-1168.7866666666666,-1168.7866666666666,-1168.7866666666666,-1137.7555555555555,-1168.7866666666666,-1168.7866666666666,-2258.2166666666667,-1168.7866666666666,-2258.2166666666667,-1137.7555555555555,-1168.7866666666666,-1343.386752136752,-1168.7866666666666,-1168.7866666666666,-1168.7866666666666,-1168.7866666666666,-1343.386752136752
YBR149W,-1847.081550802139,-1847.081550802139,-1466.0400432900437,-1288.0119047619048,-1466.0400432900437,-1466.0400432900437,-1466.0400432900437,-1466.0400432900437,-1043.25,-805.9272727272728,-805.9272727272728,-1466.0400432900437,-1466.0400432900437,-1847.081550802139,-1043.25,-1466.0400432900437,-1466.0400432900437,-1466.0400432900437,-807.5714285714287,-807.5714285714287,-1466.0400432900437,-1699.914705882353
YBR154C,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-1828.83137254902,-1828.83137254902,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-2054.019607843137,-1695.5504201680674
YBR159W,-1689.9835164835165,-2264.253623188406,-1689.9835164835165,-1689.9835164835165,-2332.646853146853,-1689.9835164835165,-1689.9835164835165,-2332.646853146853,-2384.954545454545,-2264.253623188406,-2264.253623188406,-2332.646853146853,-2309.146853146853,-2264.253623188406,-2384.954545454545,-2332.646853146853,-2332.646853146853,-2332.646853146853,-2264.253623188406,-2264.253623188406,-2332.646853146853,-728.0
YBR160W,-1281.8966666666668,-1328.1166666666668,-1281.8966666666668,-1281.8966666666668,-1281.8966666666668,-1281.8966666666668,-1281.8966666666668,-1281.8966666666668,-1569.033333333333,-1569.033333333333,-1569.033333333333,-1780.0238095238094,-1780.0238095238094,-1569.033333333333,-1569.033333333333,-1281.8966666666668,-1281.8966666666668,-1281.8966666666668,-1569.033333333333,-1569.033333333333,-1281.8966666666668,-1569.033333333333
YBR164C,-923.8,-733.6941176470588,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-733.6941176470588,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-923.8,-733.6941176470588
YBR166C,-1931.4856334841631,-1087.1,-1931.4856334841631,-1931.4856334841631,-1931.4856334841631,-1931.4856334841631,-1931.4856334841631,-1931.4856334841631,-1087.1,-1087.1,-1087.1,-1087.1,-1087.1,-1087.1,-1087.1,-1931.4856334841631,-1931.4856334841631,-1931.4856334841631,-1087.1,-1087.1,-1931.4856334841631,-1087.1
YBR169C,-1293.3203463203465,-2248.558241758242,-1293.3203463203465,-1293.3203463203465,-1293.3203463203465,-1293.3203463203465,-1447.4333333333332,-1293.3203463203465,-2253.635164835165,-1594.5892857142858,-1594.5892857142858,-2231.0761904761907,-2231.0761904761907,-2248.558241758242,-2253.635164835165,-1293.3203463203465,-1293.3203463203465,-1293.3203463203465,-2248.558241758242,-2248.558241758242,-1293.3203463203465,-2253.635164835165
YBR171W,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-292.89583333333326,-292.89583333333326,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1359.009294871795,-1219.5540903540902,-1219.3411033411032,-1359.009294871795,-1359.009294871795
YBR192W,-604.8421052631579,-604.8421052631579,-1522.2857142857142,-1522.2857142857142,-1522.2857142857142,-1522.2857142857142,-1522.2857142857142,-1522.2857142857142,-607.8421052631579,-607.8421052631579,-607.8421052631579,-604.8421052631579,-1520.3628762541805,-604.8421052631579,-607.8421052631579,-1522.2857142857142,-1522.2857142857142,-1522.2857142857142,-1252.7608695652175,-1252.7608695652175,-1522.2857142857142,-1252.7608695652175
YBR196C,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1922.3824561403505,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145,-1802.3844006568145
YBR199W,-1530.3,-1393.4411764705883,-1530.3,-1530.3,-1530.3,-1530.3,-1530.3,-1530.3,-1530.3,-1530.3,-1530.3,-1509.625,-1509.625,-1530.3,-1530.3,-1530.3,-1530.3,-1569.966666666667,-1530.3,-1530.3,-1530.3,-2341.3447993448003
YBR202W,-1546.166666666667,-1179.4843137254907,-1261.2152625152623,-1261.2152625152623,-1518.5588235294117,-1261.2152625152623,-1546.166666666667,-1546.166666666667,-1698.1108527131785,-1719.8666666666668,-1719.8666666666668,-952.7321428571428,-1712.501801801802,-1224.8041666666668,-1698.1108527131785,-1261.2152625152623,-1261.2152625152623,-1261.2152625152623,-1698.1108527131785,-1698.1108527131785,-1261.2152625152623,-1546.166666666667
YBR207W,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-2020.4561403508767,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774,-1722.9561403508774
YBR210W,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524,-286.88095238095235,-693.8571428571429,-693.8571428571429,-693.8571428571429,-917.3571428571429,-706.7575757575756,-523.8809523809524,-523.8809523809524,-804.5,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524,-523.8809523809524
YBR214W,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-299.98214285714283,-1560.3055555555554,-1560.3055555555554,-1560.3055555555554,-299.98214285714283,-299.98214285714283,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-1562.5277777777776,-299.98214285714283,-299.98214285714283,-1562.5277777777776,-1562.5277777777776
YBR218C,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-1275.4333333333334,-1275.4333333333334,-439.16666666666674,-452.66666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674,-439.16666666666674
YBR221C,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-2575.391666666666,-1062.2,-1062.2,-1062.2,-1062.2,-2575.391666666666,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2,-1062.2
YBR222C,-1565.7,-1590.8148148148148,-1565.7,-1565.7,-1565.7,-1565.7,-1565.7,-1565.7,-1616.5454545454545,-1566.1818181818182,-1566.1818181818182,-1566.1818181818182,-1967.9351395730707,-1871.9908424908426,-1565.7,-1565.7,-1565.7,-1565.7,-1871.9908424908426,-1871.9908424908426,-1565.7,-1565.7
YBR227C,-1675.6929392446634,-2037.955555555556,-1675.6929392446634,-1675.6929392446634,-1675.6929392446634,-1675.6929392446634,-1675.6929392446634,-1675.6929392446634,-1822.455555555556,-1260.2777777777776,-1260.2777777777776,-1260.2777777777776,-1822.455555555556,-1822.455555555556,-1675.6929392446634,-1675.6929392446634,-1675.6929392446634,-1675.6929392446634,-1822.455555555556,-1822.455555555556,-1675.6929392446634,-1822.455555555556
YBR230C,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1975.9492424242426,-1280.0555555555557,-1280.0555555555557,-1106.5555555555557,-1320.9636363636364,-1975.9492424242426,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1320.9636363636364,-1736.8916666666669,-1736.8916666666669,-1320.9636363636364,-1106.5555555555557
YBR234C,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1608.1113256113256,-1608.1113256113256,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-1680.5476190476193,-2039.5119047619046
YBR241C,-1597.7391304347825,-2444.657246376812,-1763.9688601645125,-2368.800103519669,-1763.9688601645125,-1763.9688601645125,-1763.9688601645125,-1763.9688601645125,-1760.0516304347825,-2236.16966966967,-2236.16966966967,-1760.0516304347825,-1597.7391304347825,-1760.0516304347825,-1763.9688601645125,-1763.9688601645125,-1763.9688601645125,-1763.9688601645125,-2363.034718904284,-2363.034718904284,-1763.9688601645125,-1597.7391304347825
YBR249C,-673.6666666666666,-865.7666666666665,-869.82,-869.82,-869.82,-869.82,-869.82,-869.82,-865.7666666666665,-869.82,-869.82,-864.5333333333334,-865.7666666666665,-865.7666666666665,-869.82,-869.82,-869.82,-869.82,-864.5333333333334,-864.5333333333334,-869.82,-869.82
YBR251W,-44.0,-485.5,-44.0,-44.0,-485.5,-44.0,-485.5,-485.5,-485.5,-146.0,-146.0,-44.0,-485.5,-485.5,-44.0,-485.5,-485.5,-485.5,-485.5,-485.5,-485.5,-44.0
YBR265W,-379.83333333333326,-184.75000000000009,-1012.0923076923076,-1012.0923076923076,-1012.0923076923076,-1012.0923076923076,-1012.0923076923076,-1012.0923076923076,-184.75000000000009,-184.75000000000009,-184.75000000000009,-184.75000000000009,-184.75000000000009,-184.75000000000009,-1012.0923076923076,-1012.0923076923076,-1012.0923076923076,-1012.0923076923076,-184.75000000000009,-184.75000000000009,-1012.0923076923076,-1012.0923076923076
YBR268W,-1654.3166666666668,-1654.3166666666668,-1654.3166666666668,-1654.3166666666668,-1686.8166666666668,-1654.3166666666668,-1654.3166666666668,-1686.8166666666668,-1832.716666666667,-1654.3166666666668,-1654.3166666666668,-1654.3166666666668,-1654.3166666666668,-1832.716666666667,-1654.3166666666668,-1686.8166666666668,-1654.3166666666668,-1654.3166666666668,-1654.3166666666668,-1654.3166666666668,-1686.8166666666668,-1654.3166666666668
YBR282W,-334.72783882783887,-334.72783882783887,-334.72783882783887,-334.72783882783887,-334.72783882783887,-334.72783882783887,-334.72783882783887,-334.72783882783887,-268.8833333333333,-115.28582202111616,-115.28582202111616,-1083.4444444444443,-1179.9444444444443,-115.28582202111616,-334.72783882783887,-334.72783882783887,-334.72783882783887,-334.72783882783887,-1179.9444444444443,-1179.9444444444443,-334.72783882783887,-334.72783882783887
YBR283C,-1202.0944444444444,-1543.666666666667,-1202.0944444444444,-1543.666666666667,-1543.666666666667,-1543.666666666667,-1543.666666666667,-1543.666666666667,-1543.666666666667,-1543.666666666667,-1543.666666666667,-1543.666666666667,-887.75,-1543.666666666667,-1202.0944444444444,-1543.666666666667,-1543.666666666667,-1543.666666666667,-887.75,-887.75,-1543.666666666667,-887.75
YBR286W,-1887.25,-1887.25,-1887.25,-1887.25,-1410.1277056277054,-1887.25,-1887.25,-1410.1277056277054,-1887.25,-1887.25,-1887.25,-1887.25,-1887.25,-1887.25,-1887.25,-1410.1277056277054,-1410.1277056277054,-1410.1277056277054,-1887.25,-1887.25,-1410.1277056277054,-1887.25
YBR287W,-394.2838827838828,-1932.3787878787882,-394.2838827838828,-394.2838827838828,-394.2838827838828,-394.2838827838828,-394.2838827838828,-394.2838827838828,-394.2838827838828,-1932.3787878787882,-1932.3787878787882,-394.2838827838828,-1932.3787878787882,-1932.3787878787882,-394.2838827838828,-394.2838827838828,-394.2838827838828,-394.2838827838828,-2014.7878787878794,-2014.7878787878794,-394.2838827838828,-394.2838827838828
YBR291C,-1959.738095238096,-2064.6428571428573,-1284.4102564102566,-1959.738095238096,-1284.4102564102566,-1959.738095238096,-1959.738095238096,-1284.4102564102566,-2064.6428571428573,-2064.6428571428573,-2064.6428571428573,-2064.6428571428573,-2064.6428571428573,-2064.6428571428573,-1959.738095238096,-1284.4102564102566,-1284.4102564102566,-1284.4102564102566,-2064.6428571428573,-2064.6428571428573,-1284.4102564102566,-1959.738095238096
YBR296C,-1061.4920634920636,-1105.0,-1061.4920634920636,-1061.4920634920636,-1061.4920634920636,-1061.4920634920636,-1061.4920634920636,-1061.4920634920636,-1338.9166666666667,-1205.625,-1345.7941176470588,-1051.5,-1205.625,-1061.4920634920636,-1051.5,-1061.4920634920636,-1061.4920634920636,-1061.4920634920636,-850.5769230769231,-1205.625,-1061.4920634920636,-1294.3887362637365
YCL009C,-1529.4,-1445.3736842105263,-1542.8736842105263,-1542.8736842105263,-1542.8736842105263,-1542.8736842105263,-1529.4,-1542.8736842105263,-1542.8736842105263,-1445.3736842105263,-1445.3736842105263,-1445.3736842105263,-1445.3736842105263,-1988.4619047619046,-1542.8736842105263,-1542.8736842105263,-1542.8736842105263,-1529.4,-1445.3736842105263,-1445.3736842105263,-1542.8736842105263,-1529.4
YCL011C,-1606.175,-1788.175,-1606.175,-1606.175,-1606.175,-1606.175,-1606.175,-1606.175,-1606.175,-1606.175,-1606.175,-1755.675,-1755.675,-1784.25,-1606.175,-1606.175,-1606.175,-1606.175,-1755.675,-1755.675,-1606.175,-1768.6853448275863
YCL017C,-595.3636363636364,-609.5454545454545,-595.3636363636364,-595.3636363636364,-595.3636363636364,-595.3636363636364,-611.3636363636364,-595.3636363636364,-609.5454545454545,-609.5454545454545,-609.5454545454545,-609.5454545454545,-609.5454545454545,-609.5454545454545,-595.3636363636364,-595.3636363636364,-595.3636363636364,-595.3636363636364,-609.5454545454545,-609.5454545454545,-595.3636363636364,-595.3636363636364
